longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-121.27,38.14,33,3557,894.0,2659,894,2.2883,86900,INLAND
-114.49,33.97,17,2809,635.0,83,45,1.6154,87500,INLAND
-121.03,37.33,27,1333,230.0,730,229,3.06,106000,INLAND
-118.21,34.12,35,1937,439.0,1523,412,3.5638,170500,<1H OCEAN
-118.42,34.0,45,1807,355.0,883,371,5.0357,329800,<1H OCEAN
-119.32,36.19,11,3136,620.0,2013,583,3.335,69700,INLAND
-118.48,34.25,35,1865,335.0,1074,337,5.1068,223300,<1H OCEAN
-121.45,38.57,48,1962,356.0,704,362,3.5313,147900,INLAND
-122.24,37.47,40,1504,270.0,689,287,6.1244,308800,NEAR OCEAN
-122.56,41.53,29,1729,355.0,848,328,2.2024,60900,INLAND
-118.54,34.18,25,1938,457.0,1280,425,3.9632,240300,<1H OCEAN
-118.25,33.78,32,296,139.0,511,133,1.4444,182100,NEAR OCEAN
-121.72,37.7,17,1671,352.0,729,252,6.1023,450000,INLAND
-117.83,34.01,16,9446,1650.0,4911,1534,5.0111,212900,<1H OCEAN
-122.52,37.89,17,4363,1041.0,1640,989,3.9531,417600,NEAR BAY
-118.46,34.04,25,2142,718.0,1390,699,3.0069,325000,<1H OCEAN
-118.1,34.01,29,2077,564.0,2087,543,2.66,189200,<1H OCEAN
-121.95,37.33,36,1683,286.0,740,324,4.7604,294700,<1H OCEAN
-121.32,38.89,9,5927,1269.0,3369,1176,2.8194,111300,INLAND
-118.02,34.08,31,2402,632.0,2830,603,2.3333,164200,INLAND
-122.33,37.53,25,1729,383.0,769,352,4.0417,458500,NEAR OCEAN
-118.23,34.24,31,3857,607.0,1695,572,7.642,396400,<1H OCEAN
-117.91,33.64,38,2222,542.0,1067,512,2.8553,307600,<1H OCEAN
-117.98,33.84,31,1252,225.0,714,226,4.6042,220700,<1H OCEAN
-118.36,33.86,37,1249,218.0,583,214,5.7422,330700,<1H OCEAN
-121.39,38.58,36,2019,369.0,878,356,2.8462,93400,INLAND
-121.36,38.61,37,2191,394.0,951,362,3.8882,159500,INLAND
-117.88,33.79,32,1484,295.0,928,295,5.1418,190300,<1H OCEAN
-117.98,33.65,22,3335,754.0,1500,719,3.7315,197900,<1H OCEAN
-121.37,38.01,15,2430,315.0,1016,314,10.0088,242000,INLAND
-119.73,34.42,25,2024,312.0,907,335,5.4127,392800,NEAR OCEAN
-121.84,39.68,38,549,105.0,275,94,3.5375,153100,INLAND
-120.2,40.26,26,2399,518.0,1037,443,2.6765,47600,INLAND
-117.98,33.7,17,1997,340.0,952,341,4.4148,239200,<1H OCEAN
-123.49,38.7,9,5409,1019.0,594,327,3.3125,295400,NEAR OCEAN
-122.17,37.74,43,818,193.0,494,179,2.4776,101600,NEAR BAY
-122.39,37.72,45,2893,570.0,1923,535,3.6607,192300,NEAR BAY
-122.16,37.72,38,1007,245.0,618,239,2.875,144800,NEAR BAY
-117.65,33.46,19,7034,1139.0,2824,1068,6.0873,277300,<1H OCEAN
-122.08,37.39,4,2292,,1050,584,4.8036,340000,NEAR BAY
-116.48,33.61,8,1294,272.0,457,199,2.9167,115300,INLAND
-121.05,39.21,43,1264,273.0,611,260,2.535,117100,INLAND
-120.43,34.87,21,2131,329.0,1094,353,4.6648,193000,<1H OCEAN
-121.51,38.79,29,1716,323.0,850,282,2.9324,137500,INLAND
-121.24,37.81,6,3883,800.0,2319,787,3.5595,161000,INLAND
-122.26,37.53,4,5233,1109.0,1690,907,6.2007,311800,NEAR BAY
-118.17,34.86,21,2370,540.0,1488,554,2.7361,83300,INLAND
-117.13,32.75,24,1877,519.0,898,483,2.2264,112500,NEAR OCEAN
-119.81,36.78,35,1012,245.0,633,240,2.0324,55500,INLAND
-118.35,33.96,26,2773,681.0,1560,631,3.1354,164300,<1H OCEAN
-122.52,37.95,33,4448,631.0,1675,628,7.8904,468800,NEAR BAY
-119.1,35.33,4,6640,898.0,3121,902,6.759,170300,INLAND
-120.44,37.31,21,6911,1341.0,3967,1297,3.0515,95200,INLAND
-118.74,34.05,19,3487,686.0,2782,584,7.9184,500001,NEAR OCEAN
-118.14,34.7,36,1205,317.0,678,290,2.0182,98400,INLAND
-118.14,34.68,33,2815,485.0,1447,489,4.2679,119600,INLAND
-121.42,38.62,41,1087,272.0,462,219,2.0224,64900,INLAND
-118.32,33.79,21,6638,1634.0,3240,1568,3.6797,271100,<1H OCEAN
-124.1,40.88,35,2987,578.0,1581,585,2.0657,81100,NEAR OCEAN
-119.72,34.43,33,1028,377.0,753,356,2.3454,243800,<1H OCEAN
-118.25,34.22,34,2510,535.0,1516,542,3.8068,267000,<1H OCEAN
-118.05,33.78,18,3414,434.0,1272,454,8.7015,390900,<1H OCEAN
-117.65,33.48,6,1638,188.0,572,174,13.0502,500001,<1H OCEAN
-117.2,32.84,34,3353,544.0,1583,571,4.55,187700,NEAR OCEAN
-120.85,37.49,42,264,72.0,310,70,1.4063,61500,INLAND
-121.85,37.4,23,1793,319.0,1145,310,5.5968,243200,<1H OCEAN
-121.74,37.35,34,440,90.0,217,93,5.2327,500001,<1H OCEAN
-122.43,37.71,52,1410,286.0,879,282,3.1908,255600,NEAR BAY
-118.29,34.09,29,2240,792.0,2254,739,2.3317,172500,<1H OCEAN
-121.2,37.8,28,3264,576.0,1512,567,3.7546,135300,INLAND
-118.72,34.29,22,3266,529.0,1595,494,6.0368,248000,<1H OCEAN
-122.49,37.63,34,696,145.0,398,162,3.525,254100,NEAR OCEAN
-122.42,37.76,52,4001,1084.0,2129,1037,3.5052,391200,NEAR BAY
-117.98,33.99,26,3343,455.0,1429,457,7.0778,334300,<1H OCEAN
-118.29,34.04,31,700,299.0,1272,298,2.1542,128100,<1H OCEAN
-118.25,33.89,35,1582,391.0,1957,404,2.4537,91500,<1H OCEAN
-118.32,34.26,32,3690,791.0,1804,715,4.4875,222700,<1H OCEAN
-121.99,37.36,33,2321,480.0,1230,451,4.9091,270300,<1H OCEAN
-118.1,34.02,33,1143,172.0,508,174,4.9107,279900,<1H OCEAN
-117.94,33.75,30,5268,1093.0,4480,1050,4.015,186700,<1H OCEAN
-121.82,37.28,31,1340,235.0,1336,270,4.2361,179500,<1H OCEAN
-121.88,37.26,13,1676,471.0,710,406,3.8936,225900,<1H OCEAN
-117.93,33.76,21,2884,662.0,2613,645,4.05,177900,<1H OCEAN
-122.18,37.73,42,909,215.0,646,198,2.9063,80000,NEAR BAY
-117.94,33.76,27,2512,506.0,1861,511,4.2386,184200,<1H OCEAN
-122.46,37.78,52,4140,984.0,2030,892,3.4236,376800,NEAR BAY
-120.65,40.42,39,3240,652.0,1467,621,2.1875,64300,INLAND
-118.28,33.88,19,2758,675.0,2047,591,2.6618,179700,<1H OCEAN
-118.31,33.99,48,2235,433.0,1363,433,1.6559,101400,<1H OCEAN
-119.69,36.77,22,2456,496.0,1720,417,2.6875,60600,INLAND
-117.2,34.15,18,1859,251.0,747,256,7.732,173200,INLAND
-118.47,33.99,31,1312,376.0,1178,330,2.0714,300000,<1H OCEAN
-117.99,34.04,30,4468,959.0,4027,938,3.185,168300,<1H OCEAN
-121.93,37.93,16,2876,391.0,1089,377,6.299,286900,INLAND
-117.78,34.11,23,7079,1381.0,3205,1327,3.0735,212300,INLAND
-118.2,34.06,46,321,101.0,401,86,2.1029,109400,<1H OCEAN
-117.27,34.42,9,5643,1005.0,3166,957,3.2077,93300,INLAND
-121.99,36.99,29,3119,507.0,1476,487,5.8123,281500,NEAR OCEAN
-117.7,33.68,29,5650,1084.0,3985,1056,2.8192,162500,<1H OCEAN
-121.8,36.94,29,2377,476.0,1669,499,2.8214,190100,<1H OCEAN
-117.13,32.91,15,1450,266.0,747,290,3.6111,196300,<1H OCEAN
-120.84,35.37,34,3279,714.0,1397,646,2.5552,200000,NEAR OCEAN
-118.28,34.04,48,1521,513.0,1772,458,2.2232,162500,<1H OCEAN
-117.86,34.13,29,630,145.0,378,148,3.4107,170800,INLAND
-117.16,32.81,35,1213,200.0,532,181,3.6806,172400,NEAR OCEAN
-118.38,33.81,41,1889,301.0,802,278,6.015,488500,NEAR OCEAN
-118.45,34.25,34,2094,380.0,1207,380,5.2801,212300,<1H OCEAN
-119.8,36.72,19,1334,336.0,1171,319,1.0481,48500,INLAND
-121.42,38.22,35,1507,313.0,868,283,2.0284,96300,INLAND
-117.25,32.73,38,1840,291.0,633,283,4.9125,383600,NEAR OCEAN
-118.01,34.55,2,2701,530.0,1368,430,4.071,137400,INLAND
-117.2,34.14,14,2647,524.0,989,479,3.1513,160000,INLAND
-118.41,33.99,36,1089,234.0,632,215,3.6538,276100,<1H OCEAN
-119.7,36.82,25,2379,540.0,1482,484,2.3173,68200,INLAND
-122.14,39.97,27,1079,222.0,625,197,3.1319,62700,INLAND
-117.4,33.97,41,1707,276.0,660,269,3.8618,134800,INLAND
-119.55,36.61,14,3004,793.0,3535,735,1.586,56900,INLAND
-117.22,34.12,30,2512,597.0,1390,523,2.3725,77200,INLAND
-117.86,33.75,5,187,49.0,207,51,1.8,154200,<1H OCEAN
-121.9,37.67,15,2130,273.0,876,285,7.2639,332400,<1H OCEAN
-116.9,34.69,10,337,102.0,108,50,0.4999,55000,INLAND
-121.34,38.01,17,2033,452.0,1114,446,3.2872,175000,INLAND
-118.83,34.15,16,3380,731.0,1227,641,4.2857,233200,NEAR OCEAN
-122.27,37.48,26,3542,507.0,1392,524,8.5184,500001,NEAR OCEAN
-118.33,34.04,33,1806,444.0,1161,393,2.5927,161500,<1H OCEAN
-118.99,35.24,40,282,59.0,213,71,2.35,91700,INLAND
-120.85,37.07,16,1795,362.0,1642,340,2.5363,86300,INLAND
-118.48,34.04,47,1956,277.0,724,277,8.9616,500001,<1H OCEAN
-117.97,33.84,25,2471,518.0,1539,500,4.2679,191700,<1H OCEAN
-118.83,34.23,6,8803,1114.0,3385,1010,8.7288,425800,<1H OCEAN
-121.08,37.69,19,6473,1212.0,3559,1123,3.2246,129300,INLAND
-117.99,34.05,35,1792,317.0,1441,306,3.7917,151100,<1H OCEAN
-117.28,33.89,33,6982,1371.0,5650,1195,2.5379,152700,INLAND
-117.22,32.87,14,3512,807.0,1835,792,3.35,171000,NEAR OCEAN
-120.8,37.55,18,1802,335.0,1110,329,3.1641,96300,INLAND
-118.2,34.05,40,1146,323.0,1354,321,1.9205,121900,<1H OCEAN
-121.49,38.62,8,15309,2996.0,7463,2885,3.9143,129700,INLAND
-118.29,34.65,18,6893,1372.0,2837,1221,3.3173,218400,INLAND
-118.43,34.15,42,1293,214.0,459,217,7.672,467600,<1H OCEAN
-118.32,33.9,36,1520,300.0,831,291,4.0473,212100,<1H OCEAN
-118.29,34.11,49,2850,379.0,1113,380,12.9591,500001,<1H OCEAN
-118.02,33.75,26,2989,479.0,1596,475,5.7157,231200,<1H OCEAN
-121.8,37.32,14,4412,924.0,2698,891,4.7027,227600,<1H OCEAN
-120.02,39.24,24,1602,426.0,751,257,1.7609,99300,INLAND
-118.21,34.08,39,986,361.0,1347,299,2.2907,133900,<1H OCEAN
-117.9,33.88,28,2696,346.0,947,356,9.0055,375400,<1H OCEAN
-121.52,39.43,15,2119,389.0,1079,374,2.3566,80400,INLAND
-121.62,39.15,23,1984,528.0,1043,452,1.9375,65300,INLAND
-117.18,33.78,7,1697,424.0,808,354,1.3417,169300,INLAND
-121.46,38.51,18,2123,606.0,1576,599,1.5735,110000,INLAND
-117.16,32.8,25,1399,329.0,1308,355,2.5682,187500,NEAR OCEAN
-118.31,33.96,48,2015,356.0,1020,338,4.0625,138700,<1H OCEAN
-119.7,34.41,19,2086,575.0,1701,530,2.8042,236100,NEAR OCEAN
-117.32,33.25,7,2499,420.0,1314,398,4.85,186900,<1H OCEAN
-121.31,38.75,7,4185,750.0,2147,706,4.0519,129200,INLAND
-117.95,33.7,17,5781,924.0,2585,915,5.343,231900,<1H OCEAN
-119.76,36.72,24,1240,265.0,1035,232,2.875,60600,INLAND
-118.31,33.84,52,1819,464.0,1068,424,3.625,270700,<1H OCEAN
-121.56,39.01,22,1891,340.0,1023,296,2.7303,99100,INLAND
-121.63,38.04,25,2019,411.0,888,326,3.2619,183800,INLAND
-117.04,32.77,16,7963,1881.0,3769,1804,2.9624,144700,<1H OCEAN
-124.13,40.79,29,2474,453.0,1130,427,2.8833,83000,NEAR OCEAN
-119.76,36.81,19,4643,1429.0,4638,1335,1.2716,69400,INLAND
-117.88,33.74,29,720,174.0,1045,181,3.1964,151900,<1H OCEAN
-117.24,34.12,29,2654,667.0,1822,593,2.1563,72300,INLAND
-118.14,34.04,37,1129,212.0,509,202,2.6146,243200,<1H OCEAN
-118.19,33.99,40,1547,434.0,1930,427,3.3869,157300,<1H OCEAN
-120.42,34.96,31,3518,608.0,1386,572,3.6212,151400,<1H OCEAN
-117.32,34.55,18,279,59.0,188,60,0.8246,91700,INLAND
-117.4,33.93,35,1468,298.0,1168,261,2.2222,81300,INLAND
-124.06,41.13,22,3263,799.0,1384,578,2.4708,119400,NEAR OCEAN
-122.63,38.22,34,878,160.0,372,167,4.0417,232100,<1H OCEAN
-118.39,34.22,40,712,149.0,533,155,3.695,165200,<1H OCEAN
-122.26,37.54,5,1649,388.0,779,376,6.9635,417300,NEAR BAY
-120.44,34.93,16,2098,558.0,1252,492,2.1509,67500,<1H OCEAN
-118.98,35.38,24,1807,465.0,1460,410,1.4786,54800,INLAND
-116.53,33.95,18,2990,648.0,1280,532,2.625,68200,INLAND
-118.45,33.96,36,2723,547.0,1090,519,6.3267,500001,<1H OCEAN
-122.21,37.77,52,591,173.0,353,137,4.0904,80600,NEAR BAY
-118.18,33.83,44,1497,277.0,542,274,5.0052,321800,NEAR OCEAN
-117.25,32.82,23,6139,826.0,2036,807,9.5245,500001,NEAR OCEAN
-120.13,35.87,26,48,8.0,13,8,2.375,71300,INLAND
-122.49,37.76,52,2564,502.0,1092,459,3.5302,329600,NEAR BAY
-117.4,33.9,32,1263,178.0,508,180,3.6667,314100,INLAND
-118.22,34.14,52,2298,406.0,1203,387,5.5291,274600,<1H OCEAN
-121.97,37.36,36,765,134.0,306,136,4.575,247600,<1H OCEAN
-118.05,33.84,21,4890,653.0,2295,654,6.983,329700,<1H OCEAN
-118.15,34.7,36,2696,454.0,1192,452,3.9615,116300,INLAND
-121.86,37.35,46,1448,330.0,1094,331,2.4968,174100,<1H OCEAN
-122.18,37.74,35,504,126.0,323,109,1.8438,90500,NEAR BAY
-117.72,33.54,13,4866,812.0,1909,733,4.9821,244800,<1H OCEAN
-121.55,39.06,25,1332,247.0,726,226,2.25,63400,INLAND
-119.17,34.22,29,4188,816.0,2783,790,4.1949,197100,NEAR OCEAN
-118.03,34.06,24,2469,731.0,3818,712,2.5445,151400,<1H OCEAN
-118.22,33.89,41,990,228.0,776,207,2.125,120200,<1H OCEAN
-122.29,37.97,20,3426,632.0,1512,580,4.4911,227400,NEAR BAY
-117.96,33.76,24,1328,290.0,1012,306,4.2813,189500,<1H OCEAN
-121.89,37.25,21,2080,352.0,1040,325,5.2887,264500,<1H OCEAN
-117.06,32.66,24,2587,491.0,1617,458,3.5066,133400,NEAR OCEAN
-119.24,34.28,41,1280,240.0,608,252,4.4038,229100,NEAR OCEAN
-120.44,36.84,29,1563,293.0,883,288,2.8182,90500,INLAND
-117.97,33.71,26,2553,405.0,1337,411,5.3737,252900,<1H OCEAN
-121.22,37.96,30,1737,381.0,1177,347,1.9875,56400,INLAND
-122.49,37.69,35,2576,443.0,1273,433,4.7391,272800,NEAR OCEAN
-124.09,40.92,12,2497,491.0,1153,462,2.8182,126900,NEAR OCEAN
-122.74,38.83,12,4515,909.0,1554,528,3.3531,90800,<1H OCEAN
-117.74,34.07,42,2504,553.0,1550,509,3.0294,135700,INLAND
-118.5,34.03,52,1711,245.0,671,242,7.7572,500001,<1H OCEAN
-117.1,34.21,22,4397,931.0,1145,445,4.5268,108400,INLAND
-117.07,32.6,18,2602,551.0,1042,550,1.9267,67500,NEAR OCEAN
-122.24,37.49,38,4105,950.0,2561,909,3.8684,265600,NEAR OCEAN
-118.36,34.03,36,1083,342.0,1023,295,2.1324,143800,<1H OCEAN
-121.91,36.59,17,5039,833.0,1678,710,6.2323,339100,NEAR OCEAN
-117.33,33.16,29,3559,552.0,1533,545,4.0585,245500,NEAR OCEAN
-121.47,38.54,47,2085,464.0,1346,402,1.2679,56700,INLAND
-118.36,34.19,46,1676,322.0,846,295,5.1814,209500,<1H OCEAN
-120.43,34.95,43,2020,344.0,692,310,3.6815,181800,<1H OCEAN
-117.96,34.04,34,1381,265.0,1020,268,4.025,146900,<1H OCEAN
-118.29,33.96,36,1717,417.0,902,368,1.4868,113200,<1H OCEAN
-117.35,33.2,32,1251,220.0,700,232,3.9875,142900,NEAR OCEAN
-118.15,34.15,49,806,199.0,698,172,2.3654,137500,<1H OCEAN
-121.27,38.13,40,2402,509.0,1197,486,2.1771,98200,INLAND
-121.94,37.3,25,1455,370.0,734,331,3.2727,262500,<1H OCEAN
-121.53,38.61,5,8149,1913.0,2933,1616,3.6788,178800,INLAND
-120.46,37.33,4,786,116.0,368,109,6.3215,138200,INLAND
-117.39,33.97,52,3307,553.0,1269,529,4.3176,136200,INLAND
-122.32,37.56,9,1150,287.0,377,243,3.8317,237500,NEAR OCEAN
-122.28,37.82,52,1387,341.0,1074,304,1.2171,80300,NEAR BAY
-117.73,33.51,5,4549,786.0,1238,632,6.1785,295900,<1H OCEAN
-117.04,33.03,16,2852,435.0,1083,448,6.3761,296200,<1H OCEAN
-121.26,38.14,10,3371,665.0,1823,654,3.5333,116800,INLAND
-122.0,38.41,11,2838,429.0,1331,426,4.945,298400,INLAND
-117.1,32.57,14,5058,1299.0,3662,1193,2.3253,133700,NEAR OCEAN
-121.33,38.66,17,2767,584.0,1275,568,2.5909,125400,INLAND
-118.12,34.11,48,2124,319.0,785,319,5.2131,359600,<1H OCEAN
-117.2,33.72,16,5373,1079.0,1573,933,1.9912,98600,<1H OCEAN
-117.98,34.14,24,1596,388.0,1329,352,3.0417,148000,INLAND
-118.21,34.05,26,745,258.0,694,236,1.3846,129200,<1H OCEAN
-117.95,34.03,33,1782,394.0,1517,376,3.3389,157900,<1H OCEAN
-121.92,36.62,47,1811,401.0,948,375,3.0379,249300,NEAR OCEAN
-120.43,34.96,24,2739,414.0,1171,413,4.8155,162900,<1H OCEAN
-117.92,33.7,15,3201,,1510,622,4.2708,161700,<1H OCEAN
-116.54,33.8,22,6050,1387.0,1432,890,2.2216,183900,INLAND
-124.16,40.8,52,2416,618.0,1150,571,1.7308,80500,NEAR OCEAN
-121.8,36.72,14,2493,407.0,1296,418,5.4508,190000,<1H OCEAN
-118.06,34.14,42,2461,379.0,1179,360,7.0315,437300,INLAND
-117.23,32.8,28,3379,918.0,1849,849,3.0293,241700,NEAR OCEAN
-121.99,37.36,32,1754,324.0,917,330,4.6761,298300,<1H OCEAN
-120.04,39.24,30,2369,469.0,510,213,2.65,123800,INLAND
-118.5,34.02,24,2924,1013.0,1492,943,2.775,291700,<1H OCEAN
-117.23,33.91,9,11654,2100.0,7596,2127,4.0473,127200,INLAND
-118.22,33.98,30,1971,645.0,2650,605,2.0357,169900,<1H OCEAN
-118.39,34.18,44,477,91.0,220,112,3.3906,223800,<1H OCEAN
-122.26,37.48,34,4453,682.0,1805,672,5.6038,451300,NEAR OCEAN
-121.89,37.34,46,1197,416.0,898,370,2.1714,190600,<1H OCEAN
-118.75,34.28,22,3844,537.0,1665,492,6.2059,239900,<1H OCEAN
-122.45,40.85,20,2701,573.0,892,358,2.7736,107800,INLAND
-121.35,38.62,28,4175,796.0,2032,830,3.4299,164000,INLAND
-117.83,33.8,31,2016,409.0,1095,405,3.8681,196000,<1H OCEAN
-117.11,32.67,43,515,146.0,445,140,1.6094,93000,NEAR OCEAN
-121.89,37.28,32,4308,717.0,2002,695,4.1645,281900,<1H OCEAN
-122.35,37.93,28,1995,488.0,1182,439,2.3352,84300,NEAR BAY
-117.9,34.12,35,957,194.0,804,221,3.3322,151400,<1H OCEAN
-122.19,37.82,32,1835,264.0,635,263,8.317,365900,NEAR BAY
-121.42,38.55,35,182,39.0,115,43,2.6417,98900,INLAND
-122.43,37.66,43,1769,387.0,1102,377,4.5493,281500,NEAR OCEAN
-122.27,37.84,48,1922,409.0,1026,335,1.7969,110400,NEAR BAY
-121.97,37.97,24,1330,183.0,656,205,5.0092,244100,INLAND
-120.55,38.45,17,2277,474.0,767,356,2.5208,99100,INLAND
-122.02,37.35,26,2785,418.0,1221,422,8.1078,365700,<1H OCEAN
-117.11,32.75,20,1667,469.0,1292,445,2.0893,101100,NEAR OCEAN
-122.38,40.2,16,2722,511.0,1366,495,2.8447,87700,INLAND
-115.51,32.68,11,2872,610.0,2644,581,2.625,72700,INLAND
-122.2,39.93,9,1296,287.0,768,260,1.9191,54400,INLAND
-120.85,37.77,35,404,96.0,261,100,2.4583,75000,INLAND
-118.45,34.18,33,2077,486.0,1021,450,3.6019,225000,<1H OCEAN
-117.69,33.64,16,2592,372.0,1279,383,6.9741,262000,<1H OCEAN
-122.46,37.78,47,1682,379.0,837,375,5.2806,400000,NEAR BAY
-118.21,33.8,41,1251,279.0,1053,278,3.2778,150800,NEAR OCEAN
-117.97,34.01,33,3530,700.0,2959,679,3.7459,152900,<1H OCEAN
-118.23,34.12,28,1546,465.0,974,408,2.2843,183800,<1H OCEAN
-117.01,34.9,36,2181,555.0,1404,492,2.3077,55500,INLAND
-122.26,37.82,31,4596,1331.0,2048,1180,2.8345,183800,NEAR BAY
-122.55,38.03,29,7174,1169.0,3063,1172,6.0902,293200,NEAR BAY
-118.57,34.15,22,5791,706.0,2059,673,10.9201,500001,<1H OCEAN
-117.78,33.78,6,9792,1283.0,3744,1179,10.1714,481500,<1H OCEAN
-118.86,34.2,32,2399,384.0,1199,390,4.125,264600,<1H OCEAN
-121.64,37.85,22,1999,415.0,967,320,4.4583,253900,INLAND
-118.3,33.73,40,2582,606.0,1304,588,3.5694,276400,NEAR OCEAN
-121.58,39.76,19,2487,485.0,1110,453,3.1061,110200,INLAND
-117.62,33.43,24,1296,384.0,850,367,2.7545,231300,NEAR OCEAN
-121.34,38.55,11,2838,498.0,1701,504,4.1447,114000,INLAND
-117.71,34.12,20,11250,1893.0,4952,1859,5.6785,239500,INLAND
-117.2,34.14,18,1920,333.0,890,323,5.159,144800,INLAND
-117.09,32.81,7,6100,1185.0,2710,1040,5.5673,288200,NEAR OCEAN
-122.41,40.58,35,2072,385.0,1029,375,2.8512,75600,INLAND
-120.95,37.59,43,1561,354.0,862,332,1.8466,81500,INLAND
-118.53,34.04,45,1711,264.0,735,261,9.1078,500001,<1H OCEAN
-117.08,32.74,26,2359,622.0,2067,581,1.8103,124700,NEAR OCEAN
-119.36,36.21,18,1082,202.0,793,213,2.4032,60000,INLAND
-117.8,33.74,33,2890,453.0,1300,452,6.5616,290200,<1H OCEAN
-118.14,33.94,35,2987,601.0,1561,606,4.0039,226500,<1H OCEAN
-118.31,34.08,30,1390,457.0,1460,423,2.2422,254500,<1H OCEAN
-122.23,37.79,49,1175,217.0,859,219,2.293,106300,NEAR BAY
-118.23,33.92,24,1555,406.0,1665,361,1.6437,98800,<1H OCEAN
-118.37,34.06,36,1661,395.0,690,365,3.3438,500001,<1H OCEAN
-116.53,33.88,5,4423,763.0,1906,667,4.6855,125200,INLAND
-121.29,38.1,14,1551,297.0,785,281,3.775,163300,INLAND
-119.69,36.86,20,1676,263.0,786,240,4.0,164600,INLAND
-118.38,33.89,35,1778,330.0,732,312,6.5745,379300,<1H OCEAN
-118.07,34.09,35,1224,267.0,887,276,4.0987,202400,<1H OCEAN
-119.17,34.31,21,259,38.0,142,45,5.2681,500001,NEAR OCEAN
-119.78,36.77,45,1315,256.0,666,240,2.3562,58100,INLAND
-121.63,36.68,24,2591,739.0,3243,702,2.1766,108500,<1H OCEAN
-117.68,33.51,4,2428,401.0,959,386,6.2661,268500,<1H OCEAN
-118.12,33.94,31,2210,519.0,1047,472,3.3292,271300,<1H OCEAN
-118.43,34.08,46,778,90.0,238,93,15.0001,500001,<1H OCEAN
-117.39,33.69,5,6529,997.0,3464,1006,5.3275,168700,<1H OCEAN
-118.94,37.13,12,2255,472.0,1006,334,4.1563,94000,INLAND
-117.97,33.68,26,3653,568.0,1930,585,5.7301,260900,<1H OCEAN
-117.66,34.1,26,1855,553.0,1109,536,2.2429,150000,INLAND
-117.25,33.03,6,3416,493.0,1319,467,6.9326,324600,NEAR OCEAN
-118.23,33.97,47,932,295.0,1226,264,1.6065,111400,<1H OCEAN
-118.14,34.09,20,3447,1007.0,2622,934,2.918,208700,<1H OCEAN
-124.16,40.79,46,3042,597.0,1206,541,2.1135,90600,NEAR OCEAN
-121.49,38.55,51,4280,632.0,1486,621,5.0359,224100,INLAND
-121.27,38.61,17,6663,1369.0,2840,1299,2.9452,115600,INLAND
-117.75,34.12,25,5411,998.0,2243,1019,4.3148,240700,INLAND
-119.4,36.55,19,3000,628.0,2202,590,2.5141,67400,INLAND
-117.82,33.73,24,845,190.0,482,190,4.7039,225000,<1H OCEAN
-118.22,33.97,43,381,67.0,259,60,3.0313,166100,<1H OCEAN
-118.5,34.15,33,3104,387.0,1111,376,13.4196,500001,<1H OCEAN
-122.08,37.37,29,1229,,707,194,7.1108,465000,NEAR BAY
-118.41,33.92,32,2590,607.0,1132,555,4.2333,358000,<1H OCEAN
-121.54,39.6,15,886,204.0,576,205,2.1467,84100,INLAND
-118.21,33.91,24,1545,391.0,1807,388,2.6429,105300,<1H OCEAN
-121.15,38.91,23,1654,299.0,787,299,4.2723,193100,INLAND
-117.89,33.76,34,1050,210.0,723,201,4.8,192700,<1H OCEAN
-122.29,37.89,52,3171,698.0,1498,696,3.1795,218200,NEAR BAY
-116.95,32.84,31,1307,,752,231,3.4286,129400,<1H OCEAN
-119.81,36.79,39,2471,460.0,1118,431,2.4167,71900,INLAND
-121.99,37.4,24,3217,689.0,1196,684,3.4896,226700,<1H OCEAN
-121.85,39.73,52,444,80.0,1107,98,3.4191,137500,INLAND
-119.08,34.17,32,166,22.0,63,29,7.3004,125000,NEAR OCEAN
-122.36,38.41,18,1808,400.0,968,370,3.7067,175000,INLAND
-123.19,39.12,38,267,57.0,196,60,2.3125,70000,<1H OCEAN
-121.27,38.65,33,1984,289.0,842,276,5.2949,173300,INLAND
-118.38,34.04,45,767,130.0,254,118,6.2895,340400,<1H OCEAN
-117.42,34.1,18,3977,809.0,2231,742,4.1399,115400,INLAND
-118.2,33.87,36,1554,273.0,974,264,4.2135,161400,<1H OCEAN
-118.76,34.28,21,2786,342.0,1114,322,5.8578,266300,<1H OCEAN
-118.39,33.85,24,4373,871.0,1830,824,5.7128,366200,<1H OCEAN
-121.29,37.95,52,288,86.0,272,54,0.696,42500,INLAND
-122.16,37.46,45,2068,348.0,844,366,6.227,417800,NEAR BAY
-121.75,37.68,35,1755,299.0,702,263,5.2443,183400,INLAND
-121.27,38.02,32,342,58.0,138,52,2.9821,155000,INLAND
-121.34,38.59,22,3273,480.0,1151,463,8.05,380000,INLAND
-122.47,37.75,45,2399,426.0,911,423,4.4312,361000,NEAR BAY
-121.47,38.56,44,1986,573.0,1044,490,1.7328,88100,INLAND
-122.69,38.34,23,2846,516.0,1526,492,3.733,163500,<1H OCEAN
-122.47,37.79,52,2383,477.0,990,464,3.9688,483300,NEAR BAY
-122.38,37.73,38,1388,276.0,871,265,2.1667,193800,NEAR BAY
-122.38,40.54,36,1216,240.0,647,228,2.6944,75300,INLAND
-119.91,37.23,17,2171,389.0,1042,375,3.625,94400,INLAND
-117.11,32.79,16,2574,771.0,1129,721,3.3849,96900,NEAR OCEAN
